Id,Prediction
8929,4326924.53061433
8930,4210944.653804293
8931,6498023.666631578
8932,5557902.724722216
8933,4981927.709857496
8934,4525139.296316597
8935,4205081.24479442
8936,4681839.345247691
8937,3777876.123819513
8938,5185270.126961115
8939,4950080.876347602
8940,4503440.614972059
8941,6056226.448315163
8942,4052640.771976012
8943,4551609.183565792
8944,4326924.53061433
8945,3937459.8090926097
8946,5139270.8298778795
8947,4469837.668408276
8948,5973524.292941873
8949,4497198.097454865
8950,4255948.951605311
8951,3893905.570273956
8952,5586100.259694372
8953,4255262.088392142
8954,4226191.111310589
8955,4494320.008445179
8956,6064718.525529686
8957,3700439.709137675
8958,4603737.784914626
8959,4987488.6978720315
8960,4796730.310130364
8961,3697839.8281633607
8962,3339037.5818553464
8963,10972643.486022146
8964,4205081.24479442
8965,4063175.532569669
8966,4506718.293986595
8967,4210944.653804293
8968,3649349.4642442996
8969,4603737.784914626
8970,3771633.853757351
8971,5393226.7318867035
8972,5576973.761380721
8973,5817127.163227073
8974,4525139.296316597
8975,9428233.916930377
8976,5446266.280599187
8977,6108181.431524024
8978,4674387.324361016
8979,5257605.203625291
8980,3687874.795413578
8981,4854906.143318018
8982,4850727.9822233105
8983,3910509.049476784
8984,5290405.587725455
8985,4063175.532569669
8986,5254381.355979767
8987,4022793.680305131
8988,4365298.954787158
8989,4666229.094925481
8990,4213415.87909912
8991,4625258.605245333
8992,5169761.9764571125
8993,4365298.954787158
8994,4205081.24479442
8995,5005478.239224112
8996,5576973.761380721
8997,5398267.47943662
8998,4464079.513391301
8999,4076590.0119794053
9000,4185407.5526049393
9001,4469024.065388878
9002,4210944.653804293
9003,4282329.639665536
9004,4210944.653804293
9005,5128734.008633958
9006,4185407.5526049393
9007,6064718.525529686
9008,4228605.473714637
9009,4702777.156190299
9010,6064751.004535507
9011,5148358.466326065
9012,5799571.064439251
9013,4226191.111310589
9014,5892105.324557228
9015,7415216.411728177
9016,4205081.24479442
9017,4854906.143318018
9018,6535906.452842613
9019,3795507.6940493113
9020,5384641.1604375895
9021,3659011.6207844424
9022,4450096.630563794
9023,5855438.445173327
9024,5160624.019186517
9025,4824448.189325028
9026,5832557.539171292
9027,4824448.189325028
9028,4668111.684400097
9029,4519690.199406909
9030,6761191.962440551
9031,4981927.709857496
9032,4093362.7281174366
9033,5949807.35698081
9034,4987488.6978720315
9035,5955486.341836363
9036,5767965.933452212
9037,4799788.196480939
9038,3723522.8639319935
9039,4944109.1987219695
9040,3608473.555316685
9041,5470506.272065194
9042,5660526.372105977
9043,4662020.674133531
9044,4519690.199406909
9045,4226191.111310589
9046,5945332.020111787
9047,3910509.049476784
9048,4540214.955606893
9049,4510490.623862263
9050,5817154.441840635
9051,4936674.759742369
9052,6948843.751584756
9053,4910081.178237146
9054,4971191.217330154
9055,3904732.2223526533
9056,4390779.365272116
9057,4950080.876347602
9058,3839881.192676456
9059,5251076.243205218
9060,4459880.551506311
9061,5781393.521505096
9062,4603737.784914626
9063,4459552.821304598
9064,4386033.232944527
9065,5814462.94818084
9066,4994656.755333096
9067,4191243.529349585
9068,4660435.663353635
9069,4000077.3865360087
9070,4309233.493896066
9071,4559530.202918516
9072,4506718.293986595
9073,5095821.276570234
9074,4771414.693606957
9075,4776403.6741486965
9076,3538649.6707444903
9077,5933573.62777821
9078,4284689.005723018
9079,4205081.24479442
9080,5394978.340908831
9081,4203390.592550761
9082,5312021.107558181
9083,7094198.216786104
9084,3659011.6207844424
9085,4293493.949846093
9086,4469837.668408276
9087,4970635.24754161
9088,4469837.668408276
9089,4469024.065388878
9090,5184276.158394909
9091,4519690.199406909
9092,4551024.534797405
9093,4721495.206931933
9094,4385822.100049436
9095,4506718.293986595
9096,6963564.698431156
9097,4627340.6604326675
9098,4766439.997419013
9099,8310067.170272627
9100,4994656.755333096
9101,5531896.721260148
9102,3991469.0700828237
9103,4205081.24479442
9104,3538649.6707444903
9105,3659011.6207844424
9106,5695275.76984625
9107,5466756.06347776
9108,4525139.296316597
9109,4924063.703738533
9110,4205081.24479442
9111,4461312.32990976
9112,6329578.126880734
9113,5095821.276570234
9114,3563443.7878429447
9115,5726813.76716543
9116,5336425.350698825
9117,4236042.866540627
9118,5423827.867573832
9119,5398267.47943662
9120,4576063.724265572
9121,4854906.143318018
9122,4794668.964210983
9123,4627340.6604326675
9124,3815435.54914543
9125,4815976.872898741
9126,4297394.296397239
9127,4932164.816996373
9128,5490953.021781156
9129,4945651.74474128
9130,5517857.363374852
9131,5623029.68951131
9132,4045265.5647298316
9133,10972643.486022146
9134,5128734.008633958
9135,4272061.469244218
9136,4236042.866540627
9137,3910509.049476784
9138,4681839.345247691
9139,4558762.61779358
9140,3917697.7370782713
9141,4293014.989706447
9142,4143036.9509395957
9143,4904426.683011437
9144,4191243.529349585
9145,4051344.0090395045
9146,4627340.6604326675
9147,5404579.815533658
9148,7347408.427510346
9149,4296687.444134696
9150,5811232.975672259
9151,4291676.729361077
9152,4904426.683011437
9153,4497198.097454865
9154,5949298.32574667
9155,5767762.854235429
9156,4918439.537422067
9157,7965805.835410494
9158,6592097.540658338
9159,4272061.469244218
9160,4280455.93807706
9161,4205081.24479442
9162,4236042.866540627
9163,6535906.452842613
9164,4285184.546257779
9165,4150598.751462429
9166,5543770.713597782
9167,4967224.576396502
9168,3927960.7966809613
9169,8310067.170272627
9170,8349938.187147846
9171,4045265.5647298316
9172,5282633.922212331
9173,4577058.366161972
9174,4681839.345247691
9175,4236042.866540627
9176,4433600.626120889
9177,5868750.369313874
9178,6665544.437739167
9179,4549296.435708617
9180,6937986.168185362
9181,4306108.544015459
9182,4506594.347357671
9183,4776403.6741486965
9184,4666229.094925481
9185,5420203.723849351
9186,3678474.6682426026
9187,5057545.520124642
9188,4236042.866540627
9189,5898605.559338189
9190,4924063.703738533
9191,4674387.324361016
9192,5430227.651616129
9193,5737926.356076912
9194,4666229.094925481
9195,4185407.5526049393
9196,5095821.276570234
9197,5144234.047176245
9198,4205081.24479442
9199,4205081.24479442
9200,4450096.630563794
9201,4553956.651605229
9202,8068777.440002033
9203,5811232.975672259
9204,5616090.501184224
9205,4932745.399354804
9206,4987488.6978720315
9207,5576973.761380721
9208,4838998.318669951
9209,4631297.977397586
9210,4863401.9141574055
9211,8081467.189769828
9212,3904732.2223526533
9213,4293377.41134053
9214,4210944.653804293
9215,3757052.429680432
9216,7980563.987810856
9217,3700439.709137675
9218,4067160.315309385
9219,4411972.453296124
9220,4461312.32990976
9221,6311701.916636874
9222,5493535.315006623
9223,4248365.861149312
9224,4506718.293986595
9225,3823187.4173120055
9226,5092260.312169614
9227,4386033.232944527
9228,4185407.5526049393
9229,7972818.423483108
9230,4854906.143318018
9231,4272061.469244218
9232,5281279.604235784
9233,3687874.795413578
9234,4522654.649283058
9235,5203359.194143222
9236,5210583.30225976
9237,5531828.617374144
9238,4069805.6910777255
9239,4205081.24479442
9240,4226191.111310589
9241,8310067.170272627
9242,4459880.551506311
9243,4994656.755333096
9244,4674387.324361016
9245,5049716.147621877
9246,4407673.568521884
9247,4045265.5647298316
9248,3651908.4494136386
9249,5659077.120272611
9250,4793554.1057435265
9251,4205081.24479442
9252,4950080.876347602
9253,4783514.124321069
9254,4873298.136424364
9255,4665217.8047575215
9256,4005091.5996285714
9257,6064751.004535507
9258,5666142.740070581
9259,4469837.668408276
9260,4386033.232944527
9261,4776403.6741486965
9262,3492809.0471412316
9263,4236042.866540627
9264,3659011.6207844424
9265,5038210.712951203
9266,3339037.5818553464
9267,4248491.201531524
9268,4824448.189325028
9269,4603737.784914626
9270,4525139.296316597
9271,4522654.649283058
9272,4854906.143318018
9273,3699982.5339038544
9274,4658087.623225432
9275,4646816.3843811285
9276,3687874.795413578
9277,4539632.349724168
9278,4924397.69006332
9279,4666229.094925481
9280,5969019.983165253
9281,6047465.19264729
9282,5151904.974835192
9283,4108712.4681673283
9284,5490953.021781156
9285,6064718.525529686
9286,4950080.876347602
9287,4185407.5526049393
9288,4296687.444134696
9289,5149083.1240302585
9290,5767965.933452212
9291,4987488.6978720315
9292,4344301.325632141
9293,4236042.866540627
9294,3838998.9466009536
9295,3538649.6707444903
9296,5411859.698596334
9297,4177229.4033462945
9298,4469837.668408276
9299,4191243.529349585
9300,5148676.743324278
9301,4494320.008445179
9302,4469837.668408276
9303,4994656.755333096
9304,5878438.920953687
9305,5661811.729435545
9306,4594050.535103252
9307,4904426.683011437
9308,3514857.6142404824
9309,5757086.934610103
9310,5531896.721260148
9311,6112331.359221481
9312,4226191.111310589
9313,5865400.719836424
9314,4603737.784914626
9315,3722046.6666939473
9316,4503440.614972059
9317,4205081.24479442
9318,10972643.486022146
9319,4522654.649283058
9320,5811232.975672259
9321,4461312.32990976
9322,4730590.650622058
9323,5947495.443248535
9324,5984273.416825793
9325,4248491.201531524
9326,4645044.5422745235
9327,4293014.989706447
9328,3910509.049476784
9329,3944405.585548018
9330,4494320.008445179
9331,5424242.397646974
9332,5154844.110894906
9333,4440183.489268141
9334,4431726.777247998
9335,4932164.816996373
9336,4191243.529349585
9337,3687874.795413578
9338,4564827.631327251
9339,5933573.62777821
9340,5641014.872611552
9341,5717227.357547744
9342,4821958.405691313
9343,5028628.315569309
9344,4519690.199406909
9345,4854906.143318018
9346,4764423.204645385
9347,4472846.3526614355
9348,4627340.6604326675
9349,4510398.9990061065
9350,4685749.573912303
9351,5855438.445173327
9352,4924397.69006332
9353,4278018.2729898235
9354,4854906.143318018
9355,4828586.099926173
9356,6592097.540658338
9357,5316710.143835683
9358,4970635.24754161
9359,4994656.755333096
9360,5521620.116527786
9361,4285184.546257779
9362,3761470.50252254
9363,4730590.650622058
9364,4603737.784914626
9365,6652212.370383252
9366,4845437.907491144
9367,8310067.170272627
9368,5826289.518875538
9369,4249349.689281951
9370,3836261.909803731
9371,3823187.4173120055
9372,4573538.422389024
9373,4411972.453296124
9374,5780504.586411007
9375,8262656.371574167
9376,4665217.8047575215
9377,4236042.866540627
9378,4939709.378083314
9379,4506594.347357671
9380,4994656.755333096
9381,4506718.293986595
9382,4783514.124321069
9383,4981927.709857496
9384,4469837.668408276
9385,3914523.167029434
9386,4386033.232944527
9387,5719137.0207081
9388,5726645.686871683
9389,4998394.841171372
9390,5627319.71958324
9391,4305333.277875473
9392,4981927.709857496
9393,3623004.539051964
9394,4608055.38245309
9395,4850727.9822233105
9396,5336425.350698825
9397,5865400.719836424
9398,5765625.049586318
9399,3838998.9466009536
9400,4294017.741703257
9401,5845195.999099586
9402,5252618.928788226
9403,5998591.323610357
9404,5098780.2351766275
9405,3893905.570273956
9406,3771633.853757351
9407,5653350.906607445
9408,4576063.724265572
9409,4326924.53061433
9410,8003040.354574566
9411,4572939.664531779
9412,5684057.320159815
9413,5301569.113882336
9414,4614926.616009278
9415,4325183.2465825
9416,3655925.4348210064
9417,4195963.4420663845
9418,4504573.12689604
9419,5660362.392278931
9420,5151904.974835192
9421,4226191.111310589
9422,4450096.630563794
9423,4469024.065388878
9424,4229805.363860601
9425,5808476.835011356
9426,4506718.293986595
9427,5312021.107558181
9428,4278018.2729898235
9429,6055665.525775049
9430,6832330.093352504
9431,4969885.96680275
9432,4824448.189325028
9433,4821958.405691313
9434,4985995.815844605
9435,5766516.135835394
9436,4920974.827281627
9437,5048252.508859157
9438,5360217.69094907
9439,4469837.668408276
9440,9884484.228840888
9441,4731968.706173401
9442,4035142.8591415994
9443,4506594.347357671
9444,5098780.2351766275
9445,5723248.799045907
9446,4852904.563349614
9447,4210944.653804293
9448,5576973.761380721
9449,5707280.646004313
9450,4547669.168217516
9451,4815976.872898741
9452,6064718.525529686
9453,5443149.521626141
9454,3987680.7677589403
9455,5777479.8325094
9456,4146994.833684246
9457,4577058.366161972
9458,4333046.927191867
9459,4815976.872898741
9460,6064751.004535507
9461,4793554.1057435265
9462,4580507.163507685
9463,4741221.130492957
9464,3925407.144470231
9465,3935362.7975629903
9466,5428301.480550039
9467,4893231.410404566
9468,4236042.866540627
9469,4961184.430930807
9470,4776403.6741486965
9471,4854906.143318018
9472,4809260.134739568
9473,5119765.490858929
9474,3858227.149824668
9475,5634021.682561268
9476,5048252.508859157
9477,4816072.8154668845
9478,5420203.723849351
9479,5933573.62777821
9480,4469837.668408276
9481,5095821.276570234
9482,4637708.776369004
9483,4841427.882741311
9484,4205081.24479442
9485,3885920.2871688725
9486,3972305.9784336933
9487,3937459.8090926097
9488,6606289.239139646
9489,4226191.111310589
9490,9274186.316622088
9491,4226191.111310589
9492,6730796.808938304
9493,4497198.097454865
9494,11439793.5379392
9495,4816072.8154668845
9496,5817154.441840635
9497,5005478.239224112
9498,4851153.640225866
9499,5978999.091837948
9500,4564120.121466657
9501,3492809.0471412316
9502,5307075.372419629
9503,4666229.094925481
9504,4052640.771976012
9505,3677532.780467944
9506,4760014.771409889
9507,3795507.6940493113
9508,4645769.912830961
9509,3608620.764143601
9510,4580507.163507685
9511,4205081.24479442
9512,4297394.296397239
9513,4697461.7641633395
9514,4063175.532569669
9515,5689237.014124121
9516,4205081.24479442
9517,4522654.649283058
9518,8310067.170272627
9519,4191243.529349585
9520,4272061.469244218
9521,3893905.570273956
9522,4236042.866540627
9523,4386033.232944527
9524,5344241.399712724
9525,4628113.445412044
9526,4719436.621058915
9527,4205081.24479442
9528,4078292.937962113
9529,3910509.049476784
9530,4291676.729361077
9531,8014411.230349223
9532,7415216.411728177
9533,6963564.698431156
9534,5406372.203196894
9535,5430390.484772677
9536,4727907.208149609
9537,4936674.759742369
9538,4403360.799440067
9539,4234736.3412981955
9540,3816225.279525321
9541,5649011.8211785415
9542,4504919.490835977
9543,5474376.0275579095
9544,5610671.407432774
9545,7405445.116654471
9546,4674387.324361016
9547,5745771.494054588
9548,5710494.046981166
9549,3766890.219786837
9550,3659011.6207844424
9551,4670672.966596331
9552,4660435.663353635
9553,4210944.653804293
9554,4525139.296316597
9555,4205081.24479442
9556,6879885.416502574
9557,4748975.521975873
9558,5704915.964891985
9559,4614926.616009278
9560,4459880.551506311
9561,9273471.726450488
9562,3904732.2223526533
9563,4994656.755333096
9564,4284689.005723018
9565,4403360.799440067
9566,4816072.8154668845
9567,3659011.6207844424
9568,4912699.43029329
9569,4852904.563349614
9570,3677532.780467944
9571,5490953.021781156
9572,4236042.866540627
9573,8310067.170272627
9574,6710147.651111114
9575,4214564.574941422
9576,4291676.729361077
9577,5699196.301434981
9578,4815976.872898741
9579,4205081.24479442
9580,3823187.4173120055
9581,4210944.653804293
9582,4558510.24484006
9583,4248491.201531524
9584,6680444.934023043
9585,4932745.399354804
9586,5248134.744366448
9587,4205081.24479442
9588,5336425.350698825
9589,11439793.5379392
9590,3914523.167029434
9591,5011770.943098061
9592,4464477.655968635
9593,6064718.525529686
9594,5500896.149892619
9595,4506718.293986595
9596,4226191.111310589
9597,4272916.679977492
9598,5610671.407432774
9599,4386033.232944527
9600,5481499.451090316
9601,4450096.630563794
9602,5634688.391690255
9603,4108712.4681673283
9604,5005478.239224112
9605,9741046.931389367
9606,4326924.53061433
9607,4506718.293986595
9608,4469837.668408276
9609,4291676.729361077
9610,3910466.889898837
9611,3659011.6207844424
9612,4549296.435708617
9613,4551558.349860024
9614,3649349.4642442996
9615,4565794.631040062
9616,3848034.515249432
9617,4519690.199406909
9618,6631834.396626334
9619,5165407.866184191
9620,6535906.452842613
9621,4305585.159221367
9622,5001384.028627711
9623,3771633.853757351
9624,4674387.324361016
